Source,Target,Score
RE-576,AFMapDrones,0.0000
RE-576,AbstractItemPersistenceProvider,0.0000
RE-576,AMMetaInfo,0.0000
RE-576,AbstractFileTransmitServiceInstance,0.0000
RE-576,DroneSetupService,0.0000
RE-574,FullMissionPlan,0.0000
RE-574,SynchronizationManager,0.0000
RE-695,LlaCoordinate,0.0000
RE-695,FlightRouteplanningService,0.0000
RE-695,CoordinatedTakeoffPattern,0.0000
RE-695,RuntimeDroneTypes,0.0000
RE-695,SlowLayer,0.0000
RE-693,LlaCoordinate,0.0000
RE-693,AbstractServerService,0.0000
RE-693,FlightRouteplanningService,0.0000
RE-693,SoloDirector,0.0000
RE-693,RuntimeDroneTypes,0.0000
RE-693,SlowLayer,0.0000
RE-691,UAVTypeRegistration,0.0000
RE-691,AbstractServerService,0.0000
RE-691,IUAVMissionDescription,0.0000
RE-691,IFlightRoute,0.0000
RE-691,SimpleCheckerMessageHandler,0.0000
RE-691,DroneInitializationInfo,0.0000
RE-691,EmergencyStopCommand,0.0000
RE-691,GeneratedRoutesInfo,0.0000
RE-691,UAVEquipmentTypeRegistration,0.0000
RE-691,AFInfoBox,0.0000
RE-691,MissionUtil,0.0000
RE-691,IDroneSimulatorServiceInstance,0.0000
RE-691,TakeoffCommand,0.0000
RE-691,ILayer,0.0000
RE-691,IPlanStatusChangeListener,0.0000
RE-691,DroneSafetyStateManager,0.0000
RE-691,DroneConnectorService,0.0000
RE-691,MissionPlanningService,0.0000
RE-691,MissionController,0.0000
RE-691,MonitoringDispatchThread,0.0000
RE-691,DummyLockObject,0.0000
RE-691,AreaMappingServiceRemoteFacade,0.0000
RE-547,IFileTransmitServiceInstance,0.0000
RE-424,TakeoffCommand,0.0000
RE-424,ILayer,0.0000
RE-424,DummyLockObject,0.0000
RE-589,GetSnapshotMessage,0.0000
RE-589,EdgeLla,0.0000
RE-589,EmergencyStopCommand,0.0000
RE-589,TakeoffCommand,0.0000
RE-589,ILayer,0.0000
RE-589,DummyLockObject,0.0000
RE-100,LogCleaner,0.0000
RE-100,IRemoteConnectionServiceInstance,0.0000
RE-77,LogCleaner,0.0000
RE-77,IFileChangeNotifyable,0.0000
RE-77,IRemoteConnectionServiceInstance,0.0000
RE-77,RouteSelectionResult,0.0000
RE-706,AbstractRMIRemoteObject,0.0000
RE-706,ISimulatorScenario,0.0000
RE-706,AreaMappingInfo,0.0000
RE-706,DroneCollector,0.0000
RE-706,IFileChangeNotifyable,0.0000
RE-706,IMissionTask,0.0000
RE-706,AreaMappingPersistenceProvider,0.0000
RE-706,IUAVProxy,0.0000
RE-508,SimulatorScenarioPersistenceProvider,0.0000
RE-508,UAVTypeRegistrationPersistenceProvider,0.0000
RE-549,MissionPlanningPersistenceProvider,0.0000
RE-549,AbstractRMIRemoteObject,0.0000
RE-549,FlightRouteInfo,0.0000
RE-549,ISimulatorScenario,0.0000
RE-549,JSONMissionPlanReader,0.0000
RE-549,FollowTheLeaderNed,0.0000
RE-549,LogCleaner,0.0000
RE-549,UAVTypeRegistrationPersistenceProvider,0.0000
RE-549,AreaMappingInfo,0.0000
RE-549,FlightRoutePersistenceProvider,0.0000
RE-549,DroneCollector,0.0000
RE-549,IFileChangeNotifyable,0.0000
RE-549,IMissionTask,0.0000
RE-549,AreaMappingPersistenceProvider,0.0000
RE-549,IRemoteConnectionServiceInstance,0.0000
RE-549,SendToSubscriberCallable,0.0000
RE-549,DronologyServiceException,0.0000
RE-679,MissionPlanningPersistenceProvider,0.0000
RE-679,AbstractRMIRemoteObject,0.0000
RE-679,ISimulatorScenario,0.0000
RE-679,UAVTypeRegistrationPersistenceProvider,0.0000
RE-679,AreaMappingInfo,0.0000
RE-679,IFileChangeNotifyable,0.0000
RE-679,IMissionTask,0.0000
RE-679,AreaMappingPersistenceProvider,0.0000
RE-679,IUAVProxy,0.0000
RE-679,SendToSubscriberCallable,0.0000
RE-634,MissionPlanningPersistenceProvider,0.0000
RE-634,FollowTheLeaderNed,0.0000
RE-634,UAVTypeRegistrationPersistenceProvider,0.0000
RE-634,FlightRoutePersistenceProvider,0.0000
RE-634,IFileChangeNotifyable,0.0000
RE-596,UAVTypeRegistrationPersistenceProvider,0.0000
RE-594,UAVTypeRegistrationPersistenceProvider,0.0000
RE-595,UAVTypeRegistration,0.0000
RE-595,IUAVMissionDescription,0.0000
RE-595,IFlightRoute,0.0000
RE-595,EmergencyStopCommand,0.0000
RE-595,UAVEquipmentTypeRegistration,0.0000
RE-595,IDroneSimulatorServiceInstance,0.0000
RE-595,ILayer,0.0000
RE-595,IPlanStatusChangeListener,0.0000
RE-595,MonitoringDispatchThread,0.0000
RE-595,DummyLockObject,0.0000
RE-639,MissionPlanningPersistenceProvider,0.0000
RE-639,AbstractRMIRemoteObject,0.0000
RE-639,FlightRouteInfo,0.0000
RE-639,ISimulatorScenario,0.0000
RE-639,JSONMissionPlanReader,0.0000
RE-639,FollowTheLeaderNed,0.0000
RE-639,LogCleaner,0.0000
RE-639,UAVTypeRegistrationPersistenceProvider,0.0000
RE-639,AreaMappingInfo,0.0000
RE-639,FlightRoutePersistenceProvider,0.0000
RE-639,DroneCollector,0.0000
RE-639,IFileChangeNotifyable,0.0000
RE-639,IMissionTask,0.0000
RE-639,AreaMappingPersistenceProvider,0.0000
RE-639,IRemoteConnectionServiceInstance,0.0000
RE-639,SendToSubscriberCallable,0.0000
RE-639,DronologyServiceException,0.0000
RE-637,SimulatorScenarioPersistenceProvider,0.0000
RE-637,IServiceListener,0.0000
RE-722,FollowTheLeaderNed,0.0000
RE-722,LogCleaner,0.0000
RE-722,SendToSubscriberCallable,0.0000
RE-766,SetGroundSpeedCommand,0.0000
RE-766,SetMonitoringFrequencyCommand,0.0000
RE-766,SimulatorScenarioPersistenceProvider,0.0000
RE-766,FlightRouteInfo,0.0000
RE-766,JSONMissionPlanReader,0.0000
RE-766,AllocationInformation,0.0000
RE-766,UAVTypeRegistrationPersistenceProvider,0.0000
RE-766,AreaMappingInfo,0.0000
RE-766,MissionInfo,0.0000
RE-766,SetStateFrequencyCommand,0.0000
RE-766,IRemoteServiceListener,0.0000
RE-766,UAVProxyManager,0.0000
RE-766,RouteSelectionResult,0.0000
RE-766,IUAVProxy,0.0000
RE-766,IServiceListener,0.0000
RE-766,DronologyServiceException,0.0000
RE-643,AFControlsComponent,0.0000
RE-643,MissionPlanningPersistenceProvider,0.0000
RE-643,AbstractRMIRemoteObject,0.0000
RE-643,ISimulatorScenario,0.0000
RE-643,AllocationInformation,0.0000
RE-643,UAVTypeRegistrationPersistenceProvider,0.0000
RE-643,AreaMappingInfo,0.0000
RE-643,IFileChangeNotifyable,0.0000
RE-643,IMissionTask,0.0000
RE-643,IRemoteServiceListener,0.0000
RE-643,IUAVProxy,0.0000
RE-643,SendToSubscriberCallable,0.0000
RE-80,MissionPlanningPersistenceProvider,0.0000
RE-80,FollowTheLeaderNed,0.0000
RE-80,LogCleaner,0.0000
RE-80,UAVTypeRegistrationPersistenceProvider,0.0000
RE-80,FlightRoutePersistenceProvider,0.0000
RE-80,DroneCollector,0.0000
RE-80,IFileChangeNotifyable,0.0000
RE-80,AreaMappingPersistenceProvider,0.0000
RE-80,IRemoteConnectionServiceInstance,0.0000
RE-80,SendToSubscriberCallable,0.0000
RE-611,IdentifierCreator,0.0000
RE-691,AFControlsComponent,0.0000
RE-691,MissionPlanningPersistenceProvider,0.0000
RE-691,AbstractRMIRemoteObject,0.0000
RE-691,FlightRouteInfo,0.0000
RE-691,ISimulatorScenario,0.0000
RE-691,UAVTypeRegistrationPersistenceProvider,0.0000
RE-691,AreaMappingInfo,0.0000
RE-691,FlightRoutePersistenceProvider,0.0000
RE-691,DroneCollector,0.0000
RE-691,IMissionTask,0.0000
RE-691,AreaMappingPersistenceProvider,0.0000
RE-691,IRemoteConnectionServiceInstance,0.0000
RE-691,RouteSelectionResult,0.0000
RE-691,IUAVProxy,0.0000
RE-691,RemoteServerProcessListenerAdapter,0.0000
RE-691,IServiceListener,0.0000
RE-691,DronologyServiceException,0.0000
RE-28,LlaCoordinate,0.0000
RE-28,FlightRouteplanningService,0.0000
RE-28,CoordinatedTakeoffPattern,0.0000
RE-28,SlowLayer,0.0000
RE-616,AbstractServerService,0.0000
RE-616,FlightRouteplanningService,0.0000
RE-616,WriteDispatcher,0.0000
RE-616,DroneSetupServiceRemoteFacade,0.0000
RE-616,CoordinatedTakeoffPattern,0.0000
RE-616,DroneSafetyStateManager,0.0000
RE-616,IFileTransmitServiceInstance,0.0000
RE-547,AreaMapping,0.0000
RE-547,FlightRouteplanningService,0.0000
RE-547,SoloDirector,0.0000
RE-547,CoordinatedTakeoffPattern,0.0000
RE-547,DroneSafetyStateManager,0.0000
RE-547,RemoteInfo,0.0000
RE-547,SlowLayer,0.0000
RE-701,LlaCoordinate,0.0000
RE-701,AreaMapping,0.0000
RE-701,AbstractServerService,0.0000
RE-701,FlightRouteplanningService,0.0000
RE-701,WriteDispatcher,0.0000
RE-701,RandomRouteSelector,0.0000
RE-701,TakeoffCommand,0.0000
RE-701,DroneFleetManager,0.0000
RE-701,AreaMappingGenerator,0.0000
RE-701,AreaMappingServiceRemoteFacade,0.0000
RE-424,IFlightDirector,0.0000
RE-424,AFFollowBar,0.0000
RE-424,WaypointGoal,0.0000
RE-424,OpenUniversityDemoScript,0.0000
RE-424,SoloDirector,0.0000
RE-424,EdgeLla,0.0000
RE-424,DroneSetupServiceRemoteFacade,0.0000
RE-424,UAVTypeRegistrationPersistenceProvider,0.0000
RE-424,IMissionPlanningRemoteService,0.0000
RE-424,PersistableUAVMissionDescription,0.0000
RE-424,SetVelocityCommand,0.0000
RE-501,IFlightDirector,0.0000
RE-501,AFFollowBar,0.0000
RE-501,IDrone,0.0000
RE-501,SimpleCheckerMessageHandler,0.0000
RE-501,WaypointGoal,0.0000
RE-501,EdgeLla,0.0000
RE-501,DroneSetupServiceRemoteFacade,0.0000
RE-501,IMissionPlanningRemoteService,0.0000
RE-501,FlightManagerServiceRemoteFacade,0.0000
RE-501,PersistableUAVMissionDescription,0.0000
RE-501,IdentifierCreator,0.0000
RE-501,SetVelocityCommand,0.0000
RE-545,AbstractServerService,0.0000
RE-545,IFlightDirector,0.0000
RE-545,SimpleCheckerMessageHandler,0.0000
RE-545,SoloDirector,0.0000
RE-545,AMMainLayout,0.0000
RE-545,AreaMappingServiceRemoteFacade,0.0000
RE-589,MissionPlanningPersistenceProvider,0.0000
RE-589,UAVEquipmentTypeRegistrationXStreamPersistor,0.0000
RE-589,AbstractRMIRemoteObject,0.0000
RE-589,RemoteRMIRemoteObject,0.0000
RE-589,FlightRouteplanningService,0.0000
RE-589,FlightRouteInfo,0.0000
RE-589,UAVEquipmentTypeRegistrationPersistenceProvider,0.0000
RE-589,AFFollowBar,0.0000
RE-589,ISimulatorScenario,0.0000
RE-589,JSONMissionPlanReader,0.0000
RE-589,FollowTheLeaderNed,0.0000
RE-589,LogCleaner,0.0000
RE-589,UAVTypeRegistrationPersistenceProvider,0.0000
RE-589,GeneratedRoutesInfo,0.0000
RE-589,AreaMappingInfo,0.0000
RE-589,FlightRoutePersistenceProvider,0.0000
RE-589,DroneCollector,0.0000
RE-589,MissionUtil,0.0000
RE-589,IFileChangeNotifyable,0.0000
RE-589,IMissionTask,0.0000
RE-589,IFlightPlan,0.0000
RE-589,VirtualDroneFleetFactory,0.0000
RE-589,AbstractFlightPattern,0.0000
RE-589,AreaMappingPersistenceProvider,0.0000
RE-589,IRemoteConnectionServiceInstance,0.0000
RE-589,AFMapComponent,0.0000
RE-589,SendToSubscriberCallable,0.0000
RE-589,RemoteConnectionServiceInstance,0.0000
RE-589,DronologyServiceException,0.0000
RE-589,CoordinatedLandingPattern,0.0000
RE-103,DroneSetupServiceRemoteFacade,0.0000
RE-103,RuntimeDroneTypes,0.0000
RE-103,SetVelocityCommand,0.0000
RE-587,UAVTypeRegistration,0.0000
RE-587,IUAVMissionDescription,0.0000
RE-587,IFlightRoute,0.0000
RE-587,ISimulatorScenario,0.0000
RE-587,WaypointGoal,0.0000
RE-587,OpenUniversityDemoScript,0.0000
RE-587,GetSnapshotMessage,0.0000
RE-587,DroneSetupServiceRemoteFacade,0.0000
RE-587,EmergencyStopCommand,0.0000
RE-587,AreaMappingInfo,0.0000
RE-587,IMissionPlanningRemoteService,0.0000
RE-587,UAVEquipmentTypeRegistration,0.0000
RE-587,IDroneSimulatorServiceInstance,0.0000
RE-587,TakeoffCommand,0.0000
RE-587,ILayer,0.0000
RE-587,IPlanStatusChangeListener,0.0000
RE-587,DroneSafetyStateManager,0.0000
RE-587,PersistableUAVMissionDescription,0.0000
RE-587,MonitoringDispatchThread,0.0000
RE-587,DummyLockObject,0.0000
RE-587,IdentifierCreator,0.0000
RE-587,DronologyServiceException,0.0000
RE-101,AreaMappingService,0.0000
RE-101,JSONMissionPlanReader,0.0000
RE-101,MissionHandler,0.0000
RE-101,IFileChangeNotifyable,0.0000
RE-541,LlaCoordinate,0.0000
RE-541,CoordinatedTakeoffPattern,0.0000
RE-541,RandomRouteSelector,0.0000
RE-541,SlowLayer,0.0000
RE-541,AreaMappingServiceRemoteFacade,0.0000
RE-100,FlightRouteplanningService,0.0000
RE-100,FlightRouteInfo,0.0000
RE-100,WriteDispatcher,0.0000
RE-100,AreaMappingInfo,0.0000
RE-100,RandomRouteSelector,0.0000
RE-100,AFInfoBox,0.0000
RE-100,MissionUtil,0.0000
RE-100,IFileTransmitServiceInstance,0.0000
RE-100,MissionController,0.0000
RE-100,SetVelocityCommand,0.0000
RE-77,AbstractServerService,0.0000
RE-77,ResultCreationUtil,0.0000
RE-77,SimpleCheckerMessageHandler,0.0000
RE-77,AreaMappingService,0.0000
RE-77,ISimulatorScenario,0.0000
RE-77,DroneInitializationInfo,0.0000
RE-77,FlightInfo,0.0000
RE-77,IFlightRouteplanningServiceInstance,0.0000
RE-77,RandomRouteSelector,0.0000
RE-77,MissionUtil,0.0000
RE-77,DroneSafetyStateManager,0.0000
RE-77,IFlightPlan,0.0000
RE-77,MissionPlanningService,0.0000
RE-77,SetVelocityCommand,0.0000
RE-77,AreaMappingServiceRemoteFacade,0.0000
RE-77,DronologyServiceException,0.0000
RE-36,FlightRouteplanningService,0.0000
RE-36,FlightRouteInfo,0.0000
RE-36,ISimulatorScenario,0.0000
RE-36,JSONMissionPlanReader,0.0000
RE-36,AreaMappingInfo,0.0000
RE-36,AFInfoBox,0.0000
RE-36,IFileTransmitServiceInstance,0.0000
RE-36,SetVelocityCommand,0.0000
RE-709,SoloDirector,0.0000
RE-709,AreaMappingServiceRemoteFacade,0.0000
RE-628,StateMessageTypeAdapter,0.0000
RE-628,WriteDispatcher,0.0000
RE-628,MetricsStatistics,0.0000
RE-628,MissionUtil,0.0000
RE-628,UAVStatusWrapper,0.0000
RE-628,DroneFleetManager,0.0000
RE-628,RemoteInfo,0.0000
RE-628,VirtualDroneFleetFactory,0.0000
RE-628,AbstractFlightPattern,0.0000
RE-628,SetVelocityCommand,0.0000
RE-706,FileManager,0.0000
RE-706,UAVEquipmentTypeRegistrationXStreamPersistor,0.0000
RE-706,RemoteRMIRemoteObject,0.0000
RE-706,AFFollowBar,0.0000
RE-706,FlyingFieldDemoScript,0.0000
RE-706,DronologyListenerManager,0.0000
RE-706,OpenUniversityDemoScript,0.0000
RE-706,EdgeLla,0.0000
RE-706,AFMapViewOperations,0.0000
RE-706,IExecuteableMissionPlan,0.0000
RE-706,IMissionPlanningRemoteService,0.0000
RE-706,MissionHandler,0.0000
RE-706,SimpleSimulator,0.0000
RE-706,RRDemoScript,0.0000
RE-706,AFInfoBox,0.0000
RE-706,UAVStatusWrapper,0.0000
RE-706,ExportDrone,0.0000
RE-706,MissionController,0.0000
RE-706,IRemoteableService,0.0000
RE-706,AbstractFlightPattern,0.0000
RE-706,AFMissionOperations,0.0000
RE-706,SetVelocityCommand,0.0000
RE-706,SynchronizationPoint,0.0000
RE-706,RemoteConnectionServiceInstance,0.0000
RE-706,CoordinatedLandingPattern,0.0000
RE-508,UAVTypeRegistration,0.0000
RE-508,IDroneSetupRemoteService,0.0000
RE-508,FlightRouteplanningServiceRemoteFacade,0.0000
RE-508,IUAVMissionDescription,0.0000
RE-508,IFlightRoute,0.0000
RE-508,DroneSimulatorServiceRemoteFacade,0.0000
RE-508,IMonitorableMessage,0.0000
RE-508,EmergencyStopCommand,0.0000
RE-508,IExecuteableMissionPlan,0.0000
RE-508,GeneratedRoutesInfo,0.0000
RE-508,UAVEquipmentTypeRegistration,0.0000
RE-508,RRDemoScript,0.0000
RE-508,IDroneSimulatorServiceInstance,0.0000
RE-508,TakeoffCommand,0.0000
RE-508,ILayer,0.0000
RE-508,IPlanStatusChangeListener,0.0000
RE-508,ExportDrone,0.0000
RE-508,MonitorDialog,0.0000
RE-508,IRemoteableService,0.0000
RE-508,DummyLockObject,0.0000
RE-505,SimpleCheckerMessageHandler,0.0000
RE-505,SoloDirector,0.0000
RE-505,RuntimeDroneTypes,0.0000
RE-549,FlyingFieldDemoScript,0.0000
RE-549,DronologyListenerManager,0.0000
RE-549,WaypointGoal,0.0000
RE-549,OpenUniversityDemoScript,0.0000
RE-549,GetSnapshotMessage,0.0000
RE-549,EdgeLla,0.0000
RE-549,DroneSetupServiceRemoteFacade,0.0000
RE-549,DroneInitializationInfo,0.0000
RE-549,GeneratedRoutesInfo,0.0000
RE-549,IMissionPlanningRemoteService,0.0000
RE-549,MissionUtil,0.0000
RE-549,DroneConnectorService,0.0000
RE-549,IFlightPlan,0.0000
RE-549,IFileTransmitServiceInstance,0.0000
RE-549,MissionController,0.0000
RE-549,PersistableUAVMissionDescription,0.0000
RE-549,IdentifierCreator,0.0000
RE-549,SetVelocityCommand,0.0000
RE-626,AreaMapping,0.0000
RE-626,FlightRouteplanningService,0.0000
RE-626,CoordinatedTakeoffPattern,0.0000
RE-626,RuntimeDroneTypes,0.0000
RE-626,UAVStateMessage,0.0000
RE-626,IFileTransmitServiceInstance,0.0000
RE-626,AreaMappingGenerator,0.0000
RE-626,SlowLayer,0.0000
RE-626,AreaMappingServiceRemoteFacade,0.0000
RE-679,FileManager,0.0000
RE-679,UAVEquipmentTypeRegistrationXStreamPersistor,0.0000
RE-679,StateMessageTypeAdapter,0.0000
RE-679,AFFollowBar,0.0000
RE-679,DronologyServiceRunner,0.0000
RE-679,FlyingFieldDemoScript,0.0000
RE-679,DronologyListenerManager,0.0000
RE-679,Drone,0.0000
RE-679,WaypointGoal,0.0000
RE-679,OpenUniversityDemoScript,0.0000
RE-679,GetSnapshotMessage,0.0000
RE-679,EdgeLla,0.0000
RE-679,AFMapViewOperations,0.0000
RE-679,IDroneConnectorServiceInstance,0.0000
RE-679,IExecuteableMissionPlan,0.0000
RE-679,IMissionPlanningRemoteService,0.0000
RE-679,IFlightRouteplanningServiceInstance,0.0000
RE-679,MissionHandler,0.0000
RE-679,SimpleSimulator,0.0000
RE-679,UAVStatusWrapper,0.0000
RE-679,DistanceChecker,0.0000
RE-679,UAVStateMessage,0.0000
RE-679,ExportDrone,0.0000
RE-679,IFlightPlan,0.0000
RE-679,MissionController,0.0000
RE-679,RemoteInfo,0.0000
RE-679,PersistableUAVMissionDescription,0.0000
RE-679,VirtualDroneFleetFactory,0.0000
RE-679,AbstractFlightPattern,0.0000
RE-679,AFMissionOperations,0.0000
RE-679,SetVelocityCommand,0.0000
RE-679,UAVMonitorableMessage,0.0000
RE-679,RemoteConnectionServiceInstance,0.0000
RE-679,CoordinatedLandingPattern,0.0000
RE-677,LlaCoordinate,0.0000
RE-677,UAVTypeRegistration,0.0000
RE-677,FlightRouteplanningService,0.0000
RE-677,IUAVMissionDescription,0.0000
RE-677,IFlightRoute,0.0000
RE-677,EmergencyStopCommand,0.0000
RE-677,AMMainLayout,0.0000
RE-677,UAVEquipmentTypeRegistration,0.0000
RE-677,AFInfoBox,0.0000
RE-677,IDroneSimulatorServiceInstance,0.0000
RE-677,TakeoffCommand,0.0000
RE-677,ILayer,0.0000
RE-677,IPlanStatusChangeListener,0.0000
RE-677,MonitoringDispatchThread,0.0000
RE-677,DummyLockObject,0.0000
RE-634,UAVTypeRegistration,0.0000
RE-634,FlightRouteInfo,0.0000
RE-634,IUAVMissionDescription,0.0000
RE-634,IFlightRoute,0.0000
RE-634,ISimulatorScenario,0.0000
RE-634,OpenUniversityDemoScript,0.0000
RE-634,JSONMissionPlanReader,0.0000
RE-634,AreaMappingInfo,0.0000
RE-634,IMissionPlanningRemoteService,0.0000
RE-634,UAVEquipmentTypeRegistration,0.0000
RE-634,IDroneSimulatorServiceInstance,0.0000
RE-634,TakeoffCommand,0.0000
RE-634,ILayer,0.0000
RE-634,IPlanStatusChangeListener,0.0000
RE-634,IFileTransmitServiceInstance,0.0000
RE-634,AreaMappingGenerator,0.0000
RE-634,PersistableUAVMissionDescription,0.0000
RE-634,DummyLockObject,0.0000
RE-634,IdentifierCreator,0.0000
RE-634,DronologyServiceException,0.0000
RE-114,FlightRouteplanningService,0.0000
RE-114,AMMainLayout,0.0000
RE-114,RuntimeDroneTypes,0.0000
RE-114,RandomRouteSelector,0.0000
RE-114,IFileTransmitServiceInstance,0.0000
RE-114,AFMapComponent,0.0000
RE-510,UAVMessageFactory,0.0000
RE-510,DroneSimulatorServiceRemoteFacade,0.0000
RE-510,SoloDirector,0.0000
RE-510,MissionController,0.0000
RE-510,FlightManagerServiceRemoteFacade,0.0000
RE-555,WriteDispatcher,0.0000
RE-555,SimpleCheckerMessageHandler,0.0000
RE-555,RandomRouteSelector,0.0000
RE-555,DroneSafetyStateManager,0.0000
RE-596,UAVTypeRegistration,0.0000
RE-596,IDroneSetupRemoteService,0.0000
RE-596,FlightRouteplanningServiceRemoteFacade,0.0000
RE-596,IUAVMissionDescription,0.0000
RE-596,IFlightRoute,0.0000
RE-596,EmergencyStopCommand,0.0000
RE-596,IExecuteableMissionPlan,0.0000
RE-596,GeneratedRoutesInfo,0.0000
RE-596,UAVEquipmentTypeRegistration,0.0000
RE-596,RRDemoScript,0.0000
RE-596,AFInfoBox,0.0000
RE-596,IDroneSimulatorServiceInstance,0.0000
RE-596,TakeoffCommand,0.0000
RE-596,ILayer,0.0000
RE-596,IPlanStatusChangeListener,0.0000
RE-596,ExportDrone,0.0000
RE-596,IFileTransmitServiceInstance,0.0000
RE-596,MissionController,0.0000
RE-596,MonitorDialog,0.0000
RE-596,RemoteInfo,0.0000
RE-596,IRemoteableService,0.0000
RE-596,VirtualDroneFleetFactory,0.0000
RE-596,CommandExecutorFactory,0.0000
RE-596,MonitoringDispatchThread,0.0000
RE-596,DummyLockObject,0.0000
RE-596,PhysicalDroneFleetFactory,0.0000
RE-596,PersistableMissionPlan,0.0000
RE-597,LlaCoordinate,0.0000
RE-597,FlightRouteplanningService,0.0000
RE-597,DroneSimulatorServiceRemoteFacade,0.0000
RE-597,CoordinatedTakeoffPattern,0.0000
RE-597,AMMainLayout,0.0000
RE-597,FlightManagerServiceRemoteFacade,0.0000
RE-597,SlowLayer,0.0000
RE-630,ISimulatorScenario,0.0000
RE-630,AreaMappingInfo,0.0000
RE-630,DroneSafetyStateManager,0.0000
RE-630,SetVelocityCommand,0.0000
RE-594,UAVTypeRegistration,0.0000
RE-594,IDroneSetupRemoteService,0.0000
RE-594,FlightRouteplanningServiceRemoteFacade,0.0000
RE-594,IUAVMissionDescription,0.0000
RE-594,IFlightRoute,0.0000
RE-594,EmergencyStopCommand,0.0000
RE-594,IExecuteableMissionPlan,0.0000
RE-594,GeneratedRoutesInfo,0.0000
RE-594,UAVEquipmentTypeRegistration,0.0000
RE-594,RRDemoScript,0.0000
RE-594,AFInfoBox,0.0000
RE-594,IDroneSimulatorServiceInstance,0.0000
RE-594,TakeoffCommand,0.0000
RE-594,ILayer,0.0000
RE-594,IPlanStatusChangeListener,0.0000
RE-594,ExportDrone,0.0000
RE-594,IFileTransmitServiceInstance,0.0000
RE-594,MissionController,0.0000
RE-594,MonitorDialog,0.0000
RE-594,RemoteInfo,0.0000
RE-594,IRemoteableService,0.0000
RE-594,VirtualDroneFleetFactory,0.0000
RE-594,CommandExecutorFactory,0.0000
RE-594,MonitoringDispatchThread,0.0000
RE-594,DummyLockObject,0.0000
RE-594,PhysicalDroneFleetFactory,0.0000
RE-594,PersistableMissionPlan,0.0000
RE-8,FakePassivPythonGroundstation2,0.0000
RE-8,FakePassivPythonGroundstation,0.0000
RE-8,PlanPool,0.0000
RE-8,AFControlsComponent,0.0000
RE-8,MissionPlanningPersistenceProvider,0.0000
RE-8,AbstractRMIRemoteObject,0.0000
RE-8,UAVMessageFactory,0.0000
RE-8,FlightRouteInfo,0.0000
RE-8,ISimulatorScenario,0.0000
RE-8,FullMissionPlan2,0.0000
RE-8,JSONMissionPlanReader,0.0000
RE-8,FollowTheLeaderNed,0.0000
RE-8,LogCleaner,0.0000
RE-8,UAVTypeRegistrationPersistenceProvider,0.0000
RE-8,AreaMappingInfo,0.0000
RE-8,NVECSimulator,0.0000
RE-8,IFlightRouteplanningServiceInstance,0.0000
RE-8,FlightRoutePersistenceProvider,0.0000
RE-8,DroneCollector,0.0000
RE-8,IFileChangeNotifyable,0.0000
RE-8,IMissionTask,0.0000
RE-8,MissionPlanningService,0.0000
RE-8,FlightManagerServiceRemoteFacade,0.0000
RE-8,GroundstationConnector,0.0000
RE-8,DistanceUtil,0.0000
RE-8,AreaMappingPersistenceProvider,0.0000
RE-8,IRemoteConnectionServiceInstance,0.0000
RE-8,RouteSelectionResult,0.0000
RE-8,RemoteServerProcessListenerAdapter,0.0000
RE-8,SendToSubscriberCallable,0.0000
RE-8,FakePythonGroundstation,0.0000
RE-8,DronologyServiceException,0.0000
RE-8,CoordinatedLandingPattern,0.0000
RE-551,LlaCoordinate,0.0000
RE-551,UAVTypeRegistration,0.0000
RE-551,FlightRouteplanningService,0.0000
RE-551,FlightRouteInfo,0.0000
RE-551,IUAVMissionDescription,0.0000
RE-551,IFlightRoute,0.0000
RE-551,FlyingFieldDemoScript,0.0000
RE-551,ISimulatorScenario,0.0000
RE-551,WaypointGoal,0.0000
